#E,eV        Sig,b        Interpolation
 19626.5     10.8796      Lin-Lin
 19640.9     12.349       Lin-Lin
 19655.4     13.7918      Lin-Lin
 19669.8     15.2441      Lin-Lin
 19679.4     16.2262      Lin-Lin
 19680.9     16.3971      Lin-Lin
 19684.2     16.7961      Lin-Lin
 19687.8     17.3012      Lin-Lin
 19688.1     17.3403      Lin-Lin
 19691.5     17.888       Lin-Lin
 19695.3     18.5949      Lin-Lin
 19696.3     18.7716      Lin-Lin
 19717.9     23.0761      Lin-Lin
 19742       27.8601      Lin-Lin
 19751.6     29.7741      Lin-Lin
 19755.2     30.5439      Lin-Lin
 19761.2     31.8273      Lin-Lin
 19764.6     32.6742      Lin-Lin
 19764.9     32.735       Lin-Lin
 19768.5     33.8147      Lin-Lin
 19771.7     34.9349      Lin-Lin
 19773.3     35.5066      Lin-Lin
 19799.8     45.6126      Lin-Lin
 19814.2     51.1395      Lin-Lin
 19832.5     58.2189      Lin-Lin
 19838.3     60.4545      Lin-Lin
 19842.1     62.1773      Lin-Lin
 19843.1     62.608       Lin-Lin
 19847.9     65.2156      Lin-Lin
 19851.7     67.6215      Lin-Lin
 19872       80.2529      Lin-Lin
 19899.9     97.9308      Lin-Lin
 19919.1     110.123      Lin-Lin
 19923       112.561      Lin-Lin
 19930.7     117.436      Lin-Lin
 19932.6     118.655      Lin-Lin
 19956.7     133.614      Lin-Lin
 19990.7     154.75       Lin-Lin
 19991.8     155.453      Lin-Lin
 19996.2     157.604      Lin-Lin
 19997.4     157.958      Lin-Lin
 19998.7     158.356      Lin-Lin
 20000       158.754      Lin-Lin
 20002.6     159.006      Lin-Lin
 20004       159.132      Lin-Lin
 20007.9     158.682      Lin-Lin
 20010.6     158.381      Lin-Lin
 20101.1     138.647      Lin-Lin
 20113.6     136.202      Lin-Lin
 20138.6     130.467      Lin-Lin
 20150.2     127.876      Lin-Lin
 20167.5     123.99       Lin-Lin
 20173.3     122.694      Lin-Lin
 20190.6     118.904      Lin-Lin
 20219.5     112.586      Lin-Lin
 20228.2     110.691      Lin-Lin
 20233.9     109.428      Lin-Lin
 20236.8     108.796      Lin-Lin
 20242.6     107.242      Lin-Lin
 20259.9     102.578      Lin-Lin
 20265.7     101.023      Lin-Lin
 20277.3     98.0587      Lin-Lin
 20288.8     95.0941      Lin-Lin
 20294.6     93.6117      Lin-Lin
 20311.9     88.8831      Lin-Lin
 20340.8     81.435       Lin-Lin
 20349.5     79.2005      Lin-Lin
 20355.2     78.0102      Lin-Lin
 20358.1     77.4151      Lin-Lin
 20363.9     76.5281      Lin-Lin
 20387       72.9805      Lin-Lin
 20392.8     72.0936      Lin-Lin
 20410.1     69.3378      Lin-Lin
 20415.9     68.4192      Lin-Lin
 20439       64.913       Lin-Lin
 20456.3     62.1955      Lin-Lin
 20465       60.8368      Lin-Lin
 20470.8     60.1749      Lin-Lin
 20473.6     59.8441      Lin-Lin
 20479.4     59.3762      Lin-Lin
 20508.3     57.0369      Lin-Lin
 20519.9     56.1012      Lin-Lin
 20531.4     55.181       Lin-Lin
 20554.5     53.3404      Lin-Lin
 20577.6     51.5         Lin-Lin
 20612.3     48.7392      Lin-Lin
 20635.4     46.8988      Lin-Lin
 20698.9     41.8374      Lin-Lin
 20704.7     41.4517      Lin-Lin
 20707.6     41.3237      Lin-Lin
 20716.2     40.9396      Lin-Lin
 20752.8     39.5247      Lin-Lin
