#E,eV        Sig,b        Interpolation
 6.77821E+07 0.115659     Lin-Lin
 6.8E+07     0.115185     Lin-Lin
 6.85159E+07 0.114176     Lin-Lin
 6.89594E+07 0.113309     Lin-Lin
 6.94826E+07 0.112286     Lin-Lin
 6.99322E+07 0.111407     Lin-Lin
 7E+07       0.111274     Lin-Lin
 7.09189E+07 0.109478     Lin-Lin
 7.09876E+07 0.109343     Lin-Lin
 7.0993E+07  0.109333     Lin-Lin
 7.19891E+07 0.107579     Lin-Lin
 7.19945E+07 0.107569     Lin-Lin
 7.30047E+07 0.105791     Lin-Lin
 7.30103E+07 0.105781     Lin-Lin
 7.4E+07     0.104038     Lin-Lin
 7.40347E+07 0.103983     Lin-Lin
 7.5044E+07  0.102388     Lin-Lin
 7.50792E+07 0.102333     Lin-Lin
 7.61027E+07 0.100715     Lin-Lin
 7.61384E+07 0.100659     Lin-Lin
 7.69935E+07 0.099308     Lin-Lin
 7.80797E+07 0.0977865    Lin-Lin
 7.91813E+07 0.0962435    Lin-Lin
 8.02984E+07 0.0946788    Lin-Lin
 8.09938E+07 0.0937047    Lin-Lin
 8.14313E+07 0.0931684    Lin-Lin
 8.21365E+07 0.0923038    Lin-Lin
 8.25801E+07 0.0917599    Lin-Lin
 8.32953E+07 0.0908832    Lin-Lin
 8.37452E+07 0.0903316    Lin-Lin
 8.44704E+07 0.0894425    Lin-Lin
 8.49267E+07 0.0888832    Lin-Lin
 8.49941E+07 0.0888005    Lin-Lin
 8.61932E+07 0.0874977    Lin-Lin
 8.74093E+07 0.0861766    Lin-Lin
 8.86424E+07 0.0848368    Lin-Lin
